id,cluster
P04897543_rev_015012,40
P04897543_rev_015381,40
P04897543_rev_015013,40
P04897543_rev_015182,40
P04897543_rev_015075,40
P04897543_rev_015405,40
P04897543_rev_015094,39
P04897543_rev_015469,40
P04897543_rev_015150,40
P04897543_rev_015099,40
P04897543_rev_015058,40
P04897543_rev_015212,40
P04897543_rev_015010,40
P04897543_rev_015358,40
P04897543_rev_015118,40
P04897543_rev_015062,40
P04897543_rev_015431,40
P04897543_rev_015273,39
P04897543_rev_015311,39
P04897543_rev_015420,40
P04897543_rev_015328,40
P04897543_rev_015090,40
P04897543_rev_015091,40
P04897543_rev_015491,40
P04897543_rev_015317,40
P04897543_rev_015155,40
P04897543_rev_015450,39
P04897543_rev_015083,40
P04897543_rev_015425,40
P04897543_rev_015136,40
P04897543_rev_015329,39
P04897543_rev_015223,40
P04897543_rev_015035,40
P04897543_rev_015192,40
P04897543_rev_015271,40
P04897543_rev_015439,39
P04897543_rev_015160,39
P04897543_rev_015173,40
P04897543_rev_015444,39
P04897543_rev_015177,40
P04897543_rev_015303,40
P04897543_rev_015399,39
P04897543_rev_015147,39
P04897543_rev_015085,40
P04897543_rev_015165,40
P04897543_rev_015300,39
P04897543_rev_015009,40
P04897543_rev_015330,40
P04897543_rev_015119,39
P04897543_rev_015199,40
P04897543_rev_015133,40
P04897543_rev_015076,40
P04897543_rev_015306,39
P04897543_rev_015078,39
P04897543_rev_015459,40
P04897543_rev_015456,40
P04897543_rev_015219,39
P04897543_rev_015375,40
P04897543_rev_015378,39
P04897543_rev_015077,40
P04897543_rev_015210,40
P04897543_rev_015055,40
P04897543_rev_015440,40
P04897543_rev_015473,40
P04897543_rev_015007,40
P04897543_rev_015088,40
P04897543_rev_015016,40
P04897543_rev_015342,40
P04897543_rev_015233,40
P04897543_rev_015249,39
P04897543_rev_015241,40
P04897543_rev_015074,39
P04897543_rev_015484,40
P04897543_rev_015005,39
P04897543_rev_015125,40
P04897543_rev_015362,39
P04897543_rev_015471,39
P04897543_rev_015073,40
P04897543_rev_015022,40
P04897543_rev_015349,40
P04897543_rev_015079,39
P04897543_rev_015189,40
P04897543_rev_015188,39
P04897543_rev_015460,40
P04897543_rev_015322,40
P04897543_rev_015244,40
P04897543_rev_015447,40
P04897543_rev_015354,40
P04897543_rev_015396,40
P04897543_rev_015221,40
P04897543_rev_015472,40
P04897543_rev_015203,39
P04897543_rev_015108,40
P04897543_rev_015197,40
P04897543_rev_015069,40
P04897543_rev_015326,39
P04897543_rev_015430,39
P04897543_rev_015227,40
P04897543_rev_015208,40
P04897543_rev_015364,40
P04897543_rev_015207,40
P04897543_rev_015236,40
P04897543_rev_015490,40
P04897543_rev_015193,40
P04897543_rev_015033,40
P04897543_rev_015416,39
P04897543_rev_015350,40
P04897543_rev_015451,40
P04897543_rev_015475,39
P04897543_rev_015357,40
P04897543_rev_015429,40
P04897543_rev_015006,39
P04897543_rev_015202,39
P04897543_rev_015216,39
P04897543_rev_015215,40
P04897543_rev_015259,40
P04897543_rev_015298,40
P04897543_rev_015045,39
P04897543_rev_015344,40
P04897543_rev_015483,40
P04897543_rev_015495,40
P04897543_rev_015109,40
P04897543_rev_015115,40
P04897543_rev_015167,40
P04897543_rev_015292,39
P04897543_rev_015480,40
P04897543_rev_015206,40
P04897543_rev_015154,40
P04897543_rev_015400,40
P04897543_rev_015458,40
P04897543_rev_015415,40
P04897543_rev_015159,40
P04897543_rev_015478,39
P04897543_rev_015262,40
P04897543_rev_015158,40
P04897543_rev_015139,40
P04897543_rev_015053,39
P04897543_rev_015126,40
P04897543_rev_015092,40
P04897543_rev_015187,40
P04897543_rev_015398,40
P04897543_rev_015185,39
P04897543_rev_015402,40
P04897543_rev_015093,40
P04897543_rev_015087,40
P04897543_rev_015422,40
P04897543_rev_015319,40
P04897543_rev_015445,40
P04897543_rev_015226,40
P04897543_rev_015403,39
P04897543_rev_015201,40
P04897543_rev_015064,39
P04897543_rev_015279,-1
P04897543_rev_015413,40
P04897543_rev_015049,40
P04897543_rev_015293,40
P04897543_rev_015419,40
P04897543_rev_015240,40
P04897543_rev_015407,40
P04897543_rev_015314,39
P04897543_rev_015500,40
P04897543_rev_015401,40
P04897543_rev_015386,40
P04897543_rev_015289,40
P04897543_rev_015003,39
P04897543_rev_015044,39
P04897543_rev_015023,40
P04897543_rev_015224,40
P04897543_rev_015299,39
P04897543_rev_015214,40
P04897543_rev_015397,40
P04897543_rev_015277,40
P04897543_rev_015315,40
P04897543_rev_015316,40
P04897543_rev_015131,40
P04897543_rev_015307,40
P04897543_rev_015274,40
P04897543_rev_015256,40
P04897543_rev_015032,40
P04897543_rev_015461,40
P04897543_rev_015462,40
P04897543_rev_015031,40
P04897543_rev_015052,40
P04897543_rev_015291,39
P04897543_rev_015198,-1
P04897543_rev_015128,40
P04897543_rev_015487,40
P04897543_rev_015250,40
P04897543_rev_015127,39
P04897543_rev_015184,40
P04897543_rev_015089,40
P04897543_rev_015153,38
P04897543_rev_015481,40
P04897543_rev_015037,40
P04897543_rev_015048,40
P04897543_rev_015166,39
P04897543_rev_015103,40
P04897543_rev_015281,39
P04897543_rev_015030,40
P04897543_rev_015302,40
P04897543_rev_015025,39
P04897543_rev_015143,40
P04897543_rev_015082,39
P04897543_rev_015142,40
P04897543_rev_015028,39
P04897543_rev_015228,40
P04897543_rev_015301,38
P04897543_rev_015332,40
P04897543_rev_015267,40
P04897543_rev_015137,40
P04897543_rev_015339,40
P04897543_rev_015443,-1
P04897543_rev_015141,40
P04897543_rev_015170,40
P04897543_rev_015392,40
P04897543_rev_015156,39
P04897543_rev_015423,40
P04897543_rev_015243,40
P04897543_rev_015072,40
P04897543_rev_015263,40
P04897543_rev_015359,40
P04897543_rev_015063,40
P04897543_rev_015008,40
P04897543_rev_015383,40
P04897543_rev_015161,40
P04897543_rev_015181,40
P04897543_rev_015373,40
P04897543_rev_015409,39
P04897543_rev_015482,40
P04897543_rev_015493,40
P04897543_rev_015408,40
P04897543_rev_015129,40
P04897543_rev_015468,40
P04897543_rev_015278,40
P04897543_rev_015268,40
P04897543_rev_015369,39
P04897543_rev_015179,40
P04897543_rev_015015,40
P04897543_rev_015382,40
P04897543_rev_015371,39
P04897543_rev_015286,-1
P04897543_rev_015467,40
P04897543_rev_015097,40
P04897543_rev_015002,40
P04897543_rev_015336,40
P04897543_rev_015017,40
P04897543_rev_015164,39
P04897543_rev_015204,39
P04897543_rev_015098,40
P04897543_rev_015011,40
P04897543_rev_015380,40
P04897543_rev_015296,40
P04897543_rev_015334,39
P04897543_rev_015149,40
P04897543_rev_015051,40
P04897543_rev_015116,40
P04897543_rev_015237,40
P04897543_rev_015346,40
P04897543_rev_015145,40
P04897543_rev_015041,39
P04897543_rev_015283,40
P04897543_rev_015287,39
P04897543_rev_015285,40
P04897543_rev_015222,40
P04897543_rev_015294,40
P04897543_rev_015070,40
P04897543_rev_015351,40
P04897543_rev_015438,40
P04897543_rev_015001,40
P04897543_rev_015356,40
P04897543_rev_015245,40
P04897543_rev_015424,40
P04897543_rev_015486,40
P04897543_rev_015096,40
P04897543_rev_015027,39
P04897543_rev_015026,40
P04897543_rev_015414,40
P04897543_rev_015337,40
P04897543_rev_015497,39
P04897543_rev_015455,40
P04897543_rev_015288,40
P04897543_rev_015476,40
P04897543_rev_015391,40
P04897543_rev_015549,40
P04897543_rev_015762,40
P04897543_rev_015573,40
P04897543_rev_015760,40
P04897543_rev_015942,40
P04897543_rev_015940,40
P04897543_rev_015683,40
P04897543_rev_015814,40
P04897543_rev_015842,40
P04897543_rev_015773,40
P04897543_rev_015750,40
P04897543_rev_015626,40
P04897543_rev_015815,-1
P04897543_rev_015740,40
P04897543_rev_015673,40
P04897543_rev_015548,39
P04897543_rev_015567,39
P04897543_rev_015578,40
P04897543_rev_015743,39
P04897543_rev_015571,40
P04897543_rev_015757,40
P04897543_rev_015687,39
P04897543_rev_015809,40
P04897543_rev_015971,40
P04897543_rev_015532,40
P04897543_rev_015938,39
P04897543_rev_015560,39
P04897543_rev_015765,39
P04897543_rev_015943,40
P04897543_rev_015923,39
P04897543_rev_015845,40
P04897543_rev_015639,40
P04897543_rev_015985,40
P04897543_rev_015827,40
P04897543_rev_015502,40
P04897543_rev_015514,40
P04897543_rev_015781,40
P04897543_rev_015725,39
P04897543_rev_015506,40
P04897543_rev_015551,40
P04897543_rev_015829,40
P04897543_rev_015710,40
P04897543_rev_015759,39
P04897543_rev_015755,39
P04897543_rev_015819,40
P04897543_rev_015597,40
P04897543_rev_015919,39
P04897543_rev_015958,39
P04897543_rev_015751,40
P04897543_rev_015587,39
P04897543_rev_015937,40
P04897543_rev_015550,40
P04897543_rev_015647,40
P04897543_rev_015926,40
P04897543_rev_015569,39
P04897543_rev_015594,40
P04897543_rev_015948,40
P04897543_rev_015905,40
P04897543_rev_015738,40
P04897543_rev_015624,-1
P04897543_rev_015961,40
P04897543_rev_015575,40
P04897543_rev_015576,40
P04897543_rev_015982,40
P04897543_rev_015705,40
P04897543_rev_015929,39
P04897543_rev_015973,40
P04897543_rev_015501,40
P04897543_rev_015861,40
P04897543_rev_015652,40
P04897543_rev_015724,39
P04897543_rev_015911,40
P04897543_rev_015802,39
P04897543_rev_015956,40
P04897543_rev_015638,40
P04897543_rev_015869,40
P04897543_rev_015820,40
P04897543_rev_015977,40
P04897543_rev_015598,40
P04897543_rev_015580,40
P04897543_rev_015922,39
P04897543_rev_015729,39
P04897543_rev_015625,39
P04897543_rev_015616,39
P04897543_rev_015941,40
P04897543_rev_015676,40
P04897543_rev_015613,40
P04897543_rev_015891,40
P04897543_rev_015763,40
P04897543_rev_015800,39
P04897543_rev_015629,40
P04897543_rev_015614,40
P04897543_rev_015798,40
P04897543_rev_015566,40
P04897543_rev_015806,39
P04897543_rev_015505,40
P04897543_rev_015921,39
P04897543_rev_015606,40
P04897543_rev_015605,40
P04897543_rev_015547,40
P04897543_rev_015848,40
P04897543_rev_015717,40
P04897543_rev_015945,40
P04897543_rev_015654,40
P04897543_rev_015620,40
P04897543_rev_015599,39
P04897543_rev_015714,40
P04897543_rev_015637,39
P04897543_rev_015989,39
P04897543_rev_015595,40
P04897543_rev_015857,-1
P04897543_rev_015976,40
P04897543_rev_015998,40
P04897543_rev_015770,40
P04897543_rev_015747,40
P04897543_rev_015975,40
P04897543_rev_015794,40
P04897543_rev_015697,39
P04897543_rev_015917,40
P04897543_rev_015584,39
P04897543_rev_015950,40
P04897543_rev_015859,40
P04897543_rev_015983,40
P04897543_rev_015930,40
P04897543_rev_015510,40
P04897543_rev_015792,39
P04897543_rev_015761,-1
P04897543_rev_015920,40
P04897543_rev_015739,39
P04897543_rev_015853,40
P04897543_rev_015640,39
P04897543_rev_015864,40
P04897543_rev_015745,40
P04897543_rev_015648,40
P04897543_rev_015695,40
P04897543_rev_015766,40
P04897543_rev_015903,40
P04897543_rev_015886,40
P04897543_rev_015981,40
P04897543_rev_015577,40
P04897543_rev_015520,40
P04897543_rev_015897,40
P04897543_rev_015732,-1
P04897543_rev_015539,40
P04897543_rev_015844,40
P04897543_rev_015883,40
P04897543_rev_015988,40
P04897543_rev_015779,39
P04897543_rev_015823,40
P04897543_rev_015692,40
P04897543_rev_015655,39
P04897543_rev_015518,39
P04897543_rev_015531,38
P04897543_rev_015511,40
P04897543_rev_015935,40
P04897543_rev_015728,39
P04897543_rev_015524,39
P04897543_rev_015737,40
P04897543_rev_015696,39
P04897543_rev_015700,40
P04897543_rev_015628,39
P04897543_rev_015796,40
P04897543_rev_015642,-1
P04897543_rev_015807,-1
P04897543_rev_015851,40
P04897543_rev_015621,40
P04897543_rev_015602,40
P04897543_rev_015932,40
P04897543_rev_015925,40
P04897543_rev_015534,39
P04897543_rev_015657,40
P04897543_rev_015782,40
P04897543_rev_015899,40
P04897543_rev_015778,39
P04897543_rev_015754,39
P04897543_rev_015679,40
P04897543_rev_015931,39
P04897543_rev_015817,39
P04897543_rev_015841,40
P04897543_rev_015893,40
P04897543_rev_015912,40
P04897543_rev_015993,40
P04897543_rev_015764,40
P04897543_rev_015972,39
P04897543_rev_015535,39
P04897543_rev_015662,39
P04897543_rev_015847,40
P04897543_rev_015512,40
P04897543_rev_015825,40
P04897543_rev_015774,40
P04897543_rev_015849,39
P04897543_rev_015801,40
P04897543_rev_015570,40
P04897543_rev_015701,40
P04897543_rev_015775,39
P04897543_rev_015720,39
P04897543_rev_015603,40
P04897543_rev_015596,40
P04897543_rev_015565,40
P04897543_rev_015936,39
P04897543_rev_015709,40
P04897543_rev_015788,40
P04897543_rev_015816,40
P04897543_rev_015554,38
P04897543_rev_015992,40
P04897543_rev_015758,40
P04897543_rev_015716,40
P04897543_rev_015711,40
P04897543_rev_015953,39
P04897543_rev_015686,40
P04897543_rev_015542,40
P04897543_rev_015568,39
P04897543_rev_015852,39
P04897543_rev_015656,40
P04897543_rev_015529,40
P04897543_rev_015553,40
P04897543_rev_015979,40
P04897543_rev_015718,39
P04897543_rev_015789,40
P04897543_rev_015643,40
P04897543_rev_015552,39
P04897543_rev_015588,40
P04897543_rev_015664,39
P04897543_rev_015561,40
P04897543_rev_015767,40
P04897543_rev_015951,40
P04897543_rev_015787,40
P04897543_rev_015890,39
P04897543_rev_015733,40
P04897543_rev_015526,39
P04897543_rev_015702,40
P04897543_rev_015769,40
P04897543_rev_015752,40
P04897543_rev_015840,39
P04897543_rev_015881,39
P04897543_rev_015803,40
P04897543_rev_015868,40
P04897543_rev_015707,40
P04897543_rev_015957,40
P04897543_rev_015623,40
P04897543_rev_015858,39
P04897543_rev_015877,40
P04897543_rev_015885,40
P04897543_rev_015987,39
P04897543_rev_015768,40
P04897543_rev_015604,40
P04897543_rev_015527,40
P04897543_rev_015704,40
P04897543_rev_015515,40
P04897543_rev_015874,40
P04897543_rev_015668,40
P04897543_rev_015645,39
P04897543_rev_015808,40
P04897543_rev_015736,39
P04897543_rev_015589,40
P04897543_rev_015731,40
P04897543_rev_015832,40
P04897543_rev_015712,40
P04897543_rev_015791,40
P04897543_rev_015999,40
P04897543_rev_015753,40
P04897543_rev_015835,40
P04897543_rev_015896,40
P04897543_rev_015558,40
P04897543_rev_015974,39
P04897543_rev_015559,40
P04897543_rev_015884,39
P04897543_rev_015967,40
P04897543_rev_015723,40
P04897543_rev_015650,40
P04897543_rev_015843,39
P04897543_rev_015836,39
P04897543_rev_015837,40
P04897543_rev_015909,40
P04897543_rev_015546,-1
P04897543_rev_015927,40
P04897543_rev_015821,40
P04897543_rev_015970,40
P04897543_rev_015581,40
P04897543_rev_015915,39
P04897543_rev_015690,40
P04897543_rev_015978,40
P04897543_rev_015954,40
P04897543_rev_015866,40
P04897543_rev_015862,40
P04897543_rev_015997,40
P04897543_rev_015863,40
P04897543_rev_015713,40
P04897543_rev_015694,40
P04897543_rev_015541,40
P04897543_rev_015525,40
P04897543_rev_015722,40
P04897543_rev_015934,39
P04897543_rev_015850,40
P04897543_rev_015530,40
P04897543_rev_015622,40
P04897543_rev_015990,40
P04897543_rev_015831,40
P04897543_rev_015617,39
P04897543_rev_015790,-1
P04897543_rev_015563,40
P04897543_rev_015674,40
P04897543_rev_015914,40
P04897543_rev_015735,40
P04897543_rev_015653,40
P04897543_rev_015818,40
P04897543_rev_015939,40
P04897543_rev_015533,40
P04897543_rev_015813,39
P04897543_rev_015708,40
P04897543_rev_015742,40
P04897543_rev_015875,40
P04897543_rev_015846,40
P04897543_rev_015516,40
P04897543_rev_015839,40
P04897543_rev_015627,40
P04897543_rev_015756,40
P04897543_rev_015955,39
P04897543_rev_015706,40
P04897543_rev_015671,40
P04897543_rev_015684,39
P04897543_rev_015507,40
P04897543_rev_015660,39
P04897543_rev_015889,40
P04897543_rev_015586,39
P04897543_rev_015609,39
P04897543_rev_015784,40
P04897543_rev_015610,40
P04897543_rev_015579,40
P04897543_rev_015538,40
P04897543_rev_015860,40
P04897543_rev_015960,40
P04897543_rev_015644,40
P04897543_rev_015669,39
P04897543_rev_015944,40
P04897543_rev_015947,40
P04897543_rev_015996,40
P04897543_rev_015583,40
P04897543_rev_015557,40
P04897543_rev_015719,39
P04897543_rev_015680,40
P04897543_rev_015783,40
P04897543_rev_015619,-1
P04897543_rev_015509,40
P04897543_rev_015902,40
P04897543_rev_015555,40
P04897543_rev_015826,40
P04897543_rev_015540,40
P04897543_rev_015611,40
P04897543_rev_015691,40
P04897543_rev_015537,40
P04897543_rev_015907,40
P04897543_rev_015777,40
P04897543_rev_015928,40
P04897543_rev_015670,40
P04897543_rev_015608,40
P04897543_rev_015585,40
P04897543_rev_015666,40
P04897543_rev_015646,40
P04897543_rev_015908,40
P04897543_rev_015536,40
P04897543_rev_015811,40
P04897543_rev_015675,40
P04897543_rev_015693,39
P04897543_rev_015649,40
P04897543_rev_015681,39
P04897543_rev_015952,40
P04897543_rev_015612,40
P04897543_rev_015786,40
P04897543_rev_015715,40
P04897543_rev_015910,40
P04897543_rev_015799,40
P04897543_rev_015830,40
P04897543_rev_015564,39
P04897543_rev_015834,40
P04897543_rev_015888,38
P04897543_rev_015892,40
P04897543_rev_015517,-1
P04897543_rev_015543,40
P04897543_rev_015924,40
P04897543_rev_015984,40
P04897543_rev_015508,-1
P04897543_rev_015838,40
P04897543_rev_015521,39
P04897543_rev_015828,40
P04897543_rev_015916,40
P04897543_rev_015854,40
P04897543_rev_015962,40
P04897543_rev_015730,39
P04897543_rev_015865,39
P04897543_rev_015879,40
P04897543_rev_015913,40
P04897543_rev_015824,40
P04897543_rev_015995,40
P04897543_rev_015822,40
P04897543_rev_015946,40
P04897543_rev_015804,40
P04897543_rev_015793,40
P04897543_rev_015776,39
P04897543_rev_015635,40
P04897543_rev_015882,40
P04897543_rev_015872,39
P04897543_rev_015593,40
P04897543_rev_015659,40
P04897543_rev_015933,38
P04897543_rev_015682,40
P04897543_rev_015727,39
P04897543_rev_015895,40
P04897543_rev_015856,40
P04897543_rev_015591,40
P04897543_rev_015698,40
P04897543_rev_015562,39
P04897543_rev_016000,40
P04897543_rev_015600,40
P04897543_rev_015667,40
P04897543_rev_015528,40
P04897543_rev_015867,40
P04897543_rev_015772,39
P04897543_rev_015592,40
P04897543_rev_015876,40
P04897543_rev_015746,40
P04897543_rev_015994,40
P04897543_rev_015632,-1
P04897543_rev_015607,40
P04897543_rev_015873,39
P04897543_rev_015663,40
P04897543_rev_015519,39
P04897543_rev_015748,40
P04897543_rev_015658,40
P04897543_rev_015965,40
P04897543_rev_015871,40
P04897543_rev_015677,40
P04897543_rev_015969,40
P04897543_rev_015630,40
P04897543_rev_015880,40
P04897543_rev_015906,40
P04897543_rev_015685,40
P04897543_rev_015582,40
P04897543_rev_015901,40
P04897543_rev_015949,40
P04897543_rev_015689,40
P04897543_rev_015703,40
P04897543_rev_015785,40
P04897543_rev_015544,40
P04897543_rev_015968,40
P04897543_rev_015795,40
P04897543_rev_015878,40
P04897543_rev_015964,40
P04897543_rev_015688,40
P04897543_rev_015631,40
P04897543_rev_015615,40
P04897543_rev_015894,40
P04897543_rev_015855,40
P04897543_rev_015741,39
P04897543_rev_015991,40
P04897543_rev_015749,40
P04897543_rev_015590,40
P04897543_rev_015959,40
P04897543_rev_015641,40
P04897543_rev_015572,40
P04897543_rev_015665,39
P04897543_rev_015618,39
P04897543_rev_015672,40
P04897543_rev_015545,39
P04897543_rev_015898,40
P04897543_rev_015780,40
P04897543_rev_015721,40
P04897543_rev_015986,40
P04897543_rev_015699,40
P04897543_rev_015887,39
P04897543_rev_015918,40
P04897543_rev_015963,40
P04897543_rev_015633,38
P04897543_rev_015833,40
P04897543_rev_015556,40
P04897543_rev_015636,40
P04897543_rev_015661,40
P04897543_rev_015810,-1
P04897543_rev_015966,40
P04897543_rev_015900,39
P04897543_rev_015904,39
P04897543_rev_015504,40
P04897543_rev_015734,40
P04897543_rev_015797,40
P04897543_rev_015634,40
P04897543_rev_015574,40
P04897543_rev_015601,39
P04897543_rev_015980,40
P04897543_rev_015744,40
P04897543_rev_015805,40
P04897543_rev_015513,40
P04897543_rev_015812,39
P04897543_rev_015870,39
P04897543_rev_015522,40
P04897543_rev_015651,40
P04897543_rev_015678,40
P04897543_rev_015523,-1
P04897543_rev_015726,40
P04897543_rev_015771,40
P04897543_rev_015503,40
P04897543_rev_016372,39
P04897543_rev_016091,39
P04897543_rev_016224,40
P04897543_rev_016155,40
P04897543_rev_016060,39
P04897543_rev_016171,40
P04897543_rev_016137,40
P04897543_rev_016354,40
P04897543_rev_016167,40
P04897543_rev_016235,39
P04897543_rev_016277,40
P04897543_rev_016388,39
P04897543_rev_016029,40
P04897543_rev_016011,40
P04897543_rev_016469,40
P04897543_rev_016010,40
P04897543_rev_016014,39
P04897543_rev_016263,40
P04897543_rev_016473,40
P04897543_rev_016023,40
P04897543_rev_016227,40
P04897543_rev_016325,40
P04897543_rev_016312,40
P04897543_rev_016481,40
P04897543_rev_016489,40
